doctor_id,first_name,last_name,age,email,specialization,graduation_year,university_grade,educational_degree,hire_year,years_of_experience,rating_avg,salary,gender
2874,Renee,Ward,97,karen72@example.com,ICU,1992,E,Master,2022,14,2.84,20607.98,male
2882,Kelly,Gonzalez,84,hollychang@example.net,Oncology,2014,D,Bachelor,2023,22,3.94,20920.59,female
2888,Tiffany,Alvarado,41,estone@example.com,Neurology,2019,E,Bachelor,2024,11,4.16,10420.97,female
2890,Cindy,Brown,84,charles19@example.net,Laboratory,2021,C,Bachelor,2023,16,4.18,32120.65,male
2900,Amanda,Odonnell,34,sara94@example.net,Oncology,2023,A,Master,2025,15,1.87,23626.02,female
2907,Robin,Jones,45,shanebennett@example.org,Dermatology,1980,C,Bachelor,2022,32,3.36,71484.42,male
2919,Jennifer,Ferguson,45,xanderson@example.org,Cardiology,2015,A,PhD,2021,9,2.46,24332.76,male
2948,Patricia,Williamson,42,yzhang@example.com,ICU,2025,C,Bachelor,2024,28,1.67,86014.86,female
2952,Susan,Castillo,63,tgomez@example.net,Pharmacy,2012,D,PhD,2021,30,4.31,23887.96,female
2955,Christopher,Atkinson,73,daughertypreston@example.com,Neurology,1988,E,Master,2024,5,2.56,90551.58,male
2968,Larry,Martin,86,bobby25@example.com,Pharmacy,2000,B,PhD,2025,1,2.46,74682.12,female
2979,Anthony,Mitchell,91,jenniferkane@example.net,Laboratory,1997,B,Bachelor,2025,9,2.87,45570.28,male
2995,John,Davis,82,katherine65@example.com,Pediatrics,2011,E,PhD,2022,2,2.66,81453.54,male
3000,Caitlin,Turner,81,ryanpham@example.com,Pediatrics,2015,A,Master,2023,23,2.22,54575.57,male
3004,Kathryn,Andersen,88,stephanie49@example.com,ICU,2020,C,Master,2025,29,3.56,46864.84,male
3030,Tyler,Clark,54,noahruiz@example.org,Emergency,1996,B,Master,2024,6,4.95,81081.57,female
3033,Bethany,Chase,54,cruzkaren@example.net,Orthopedics,1992,B,Master,2024,3,3.53,91711.32,female
3035,Justin,Nunez,27,latoya19@example.net,Pharmacy,2004,A,PhD,2022,34,3.6,85439.71,male
3046,Kristina,Davis,78,gregory66@example.net,ICU,2004,A,PhD,2022,39,4.4,94656.29,male
3047,Elizabeth,Turner,54,margaretswanson@example.com,ICU,2020,A,PhD,2021,23,4.97,51656.5,female
3049,Elizabeth,Harrison,56,robert44@example.net,Cardiology,1996,A,PhD,2022,15,4.58,61898.88,male
3056,Sarah,Hunt,83,jessica52@example.net,Neurology,2003,B,Bachelor,2022,7,4.95,47532.98,female
3057,Brian,Harris,98,sancheztammy@example.net,Pharmacy,1997,B,PhD,2021,13,4.56,65273.02,male
3068,Karen,Campbell,38,yfritz@example.net,Surgery,2020,C,PhD,2024,10,3.75,83694.73,male
3082,Grace,Clark,66,tuckerjennifer@example.com,Dermatology,1989,E,Bachelor,2021,16,4.55,34604.15,male
3110,Patty,Garcia,39,renee53@example.com,Cardiology,2005,D,Master,2025,26,3.55,77206.49,female
3113,Samantha,Jones,99,erika20@example.org,Orthopedics,2009,D,PhD,2022,9,1.96,54809.5,female
3168,Robert,Johnson,66,darren52@example.com,Pediatrics,2023,D,Bachelor,2024,19,1.95,8670.3,female
3175,Amanda,Wang,99,fstone@example.net,Cardiology,1987,B,Bachelor,2024,26,1.79,49149.97,male
3199,Emily,Richmond,27,jimmywest@example.org,Dermatology,1982,E,PhD,2023,5,1.29,31389.41,male
3207,Kaylee,Mendoza,25,matthewvaldez@example.net,Pediatrics,2022,E,Master,2025,40,2.07,14693.96,male
3227,Madison,Hill,73,brooksbradley@example.com,Radiology,2011,A,Master,2025,34,1.23,86124.9,male
3241,William,Cochran,83,tracicraig@example.com,Emergency,1992,B,Bachelor,2024,6,2.05,23066.36,male
3242,Robyn,Fritz,54,bswanson@example.com,Pediatrics,2008,B,PhD,2024,5,3.15,64302.49,male
3249,Andre,Graham,91,amanda85@example.com,Oncology,1987,E,Bachelor,2024,21,4.86,77407.51,male
3250,Richard,Randall,100,uhoward@example.org,Cardiology,1991,B,Bachelor,2024,19,1.82,30528.34,female
3251,Ariana,Shepard,30,marcus81@example.com,Dermatology,2018,C,PhD,2024,25,4.05,95290.6,female
3262,Victor,Mcmillan,30,deckerkristin@example.org,Pharmacy,2024,D,Bachelor,2023,30,2.23,77491.5,male
3268,Kari,Pope,58,griffintodd@example.com,Cardiology,2024,B,PhD,2021,30,3.9,12941.31,male
3313,Anthony,Schneider,32,dmiller@example.org,Emergency,2023,E,Bachelor,2023,6,3.43,60037.62,male
3325,Veronica,Perez,25,prosario@example.org,Oncology,1986,D,PhD,2023,18,2.27,35890.8,male
3331,Tami,Martinez,81,theresagreer@example.org,Pediatrics,1988,C,PhD,2023,12,3.55,64127,female
3332,Scott,Manning,48,omargriffin@example.com,Pediatrics,1985,B,Master,2023,11,1.81,91750.3,female
3336,Bridget,Hunter,63,greeneanna@example.org,Orthopedics,1990,E,Bachelor,2025,29,2.93,5261.65,female
3346,Daniel,Lewis,35,william89@example.net,Dermatology,2001,B,PhD,2024,3,2.29,56157.33,female
3357,Matthew,Rodriguez,76,waynedaniel@example.net,Orthopedics,1991,E,PhD,2021,39,2.04,72759.19,male
3364,John,Mcpherson,62,romeromatthew@example.net,Cardiology,2000,B,PhD,2022,28,1.41,26949.43,male
3396,Jill,Porter,37,hmcintyre@example.com,Laboratory,2006,E,Bachelor,2022,14,1.27,60206.53,male
3407,Nancy,Navarro,23,brandon12@example.net,Pediatrics,2017,A,Master,2022,14,1.29,21095.04,male
3447,Alexandra,Davidson,99,robertsrobert@example.org,ICU,1984,A,Bachelor,2022,1,3.76,12371.06,male
3452,Barbara,Rodriguez,51,ashleypowell@example.com,Pediatrics,2021,D,Bachelor,2025,22,4,51257.22,female
3501,Tara,Johnston,34,bellchristopher@example.net,Neurology,2024,C,Bachelor,2021,2,3.11,94894.06,male
3505,Michael,Choi,91,bdiaz@example.net,Surgery,2023,A,Master,2022,34,3.09,19231.03,male
3537,Sandra,Griffith,35,qwilliamson@example.net,Pediatrics,1995,D,Bachelor,2025,36,3.75,74162.71,male
3541,Danielle,Johnson,47,burnsjohn@example.com,Laboratory,1980,A,PhD,2024,6,3.54,53439.36,male
3547,Lorraine,Randall,48,wesley42@example.com,Laboratory,1989,C,Master,2023,12,1.51,33549.12,female
3551,Cheryl,Reeves,24,tylergreen@example.org,Dermatology,2005,A,Bachelor,2025,12,3.2,14706.98,female
3568,Ashley,Sandoval,84,ugordon@example.com,Oncology,1992,B,Bachelor,2022,6,3.66,44839.98,male
3588,Jennifer,Ross,42,christianashley@example.org,ICU,2024,E,Bachelor,2021,10,1.46,34870.69,male
3597,Paul,Martin,66,mercedesholland@example.net,Laboratory,2009,E,Bachelor,2024,8,2.03,39501.98,female
3599,Kathryn,Dennis,57,ruizamy@example.net,Emergency,2002,D,Master,2022,10,3.59,42311.99,male
3607,Susan,Lara,93,lloydcheryl@example.org,Orthopedics,2000,E,PhD,2021,20,3.28,41045.03,female
3613,Antonio,Jones,45,chelseacook@example.net,Dermatology,2014,E,Master,2021,1,2.51,88653.06,male
3615,Laura,Lambert,84,dalton37@example.org,Pharmacy,1999,B,Master,2021,1,3.31,54945.41,female
3658,Eric,Garcia,70,jesus65@example.net,Neurology,2020,B,Bachelor,2023,26,1.61,30462.01,male
3665,Brandon,Turner,80,michaelmedina@example.net,Pharmacy,2007,E,Master,2024,2,1.82,57003.27,female
3667,Kylie,Thomas,69,twilliams@example.com,Oncology,1993,A,Bachelor,2021,28,2.08,64297.35,female
3668,Nathaniel,Higgins,84,michelle69@example.net,Emergency,1988,D,PhD,2023,37,1.83,14917.86,male
3676,Heather,Matthews,79,cooksarah@example.com,Emergency,1984,E,PhD,2022,1,3.83,8576.87,female
3682,Maria,White,74,jeffrey98@example.org,Radiology,1994,A,Master,2022,33,3.51,69027.63,male
3689,Brittany,Anderson,58,michael90@example.net,Surgery,2008,E,PhD,2024,33,2.65,20417.62,male
3691,Brenda,Moss,25,yhernandez@example.com,Radiology,1988,C,PhD,2022,19,1.01,43614.71,male
3694,Lucas,Garcia,91,lacey20@example.com,Emergency,2024,C,Bachelor,2021,40,3.96,25449.64,female
3703,Kristin,Butler,78,harrisonjoy@example.net,Oncology,2014,D,Bachelor,2022,21,4.95,92454.49,male
3706,Joshua,Mason,27,lynn41@example.com,Cardiology,1987,A,Bachelor,2023,6,1.58,37453.37,male
3711,Steven,Morgan,97,awong@example.com,Dermatology,1991,D,PhD,2024,1,1.65,18125.14,male
3729,Michael,Wilson,35,darrellphelps@example.net,Neurology,2006,D,PhD,2023,21,1.8,15313.29,female
3732,Krista,Rivera,81,jjohnson@example.com,Pharmacy,1983,D,Master,2022,26,3.07,81145.35,female
3756,Alan,Riddle,72,davisstephanie@example.net,Laboratory,2016,B,Bachelor,2024,18,1.52,39860.27,male
3759,Julie,Reilly,47,russellterri@example.net,Laboratory,1992,B,Master,2025,26,1.13,81597.65,female
3779,Laura,Nelson,25,wiseamber@example.net,Oncology,2020,A,Bachelor,2024,12,1.56,81792.95,female
3786,Ronald,Sanchez,23,jonathan66@example.org,Oncology,1997,C,PhD,2023,19,2.92,70425.94,female
3788,Melissa,Duncan,57,jonesjill@example.com,Cardiology,2008,E,PhD,2025,27,2.82,70457.28,female
3799,Cole,Williams,55,kristycole@example.com,Radiology,1985,E,Bachelor,2022,32,3.24,12588.95,female
3800,Jessica,Valencia,41,wcook@example.com,Surgery,2023,D,PhD,2024,32,3.77,73683.2,female
3836,Brandon,Werner,37,brian94@example.org,Dermatology,1984,C,PhD,2025,15,2.6,6644.05,male
3845,Robin,Garcia,74,nicolerandolph@example.net,Laboratory,2022,C,Master,2024,1,1.74,4750.72,female
3851,Thomas,Lopez,53,thompsonjorge@example.net,Oncology,2020,C,PhD,2022,39,3.75,91069.64,female
3853,Brenda,Cook,27,irodriguez@example.net,Orthopedics,1990,A,Bachelor,2022,35,4.25,57504.42,female
3861,Sandra,Morris,85,ogray@example.net,Cardiology,2000,E,Bachelor,2024,10,3.49,9968.15,female
3866,Mark,Robinson,69,josepholson@example.org,Dermatology,2003,C,Bachelor,2023,35,2.43,95892.93,female
3874,James,Scott,61,grice@example.net,ICU,2025,C,PhD,2022,40,4.79,96271.68,female
3888,Brenda,Woods,59,smithjoseph@example.org,Oncology,2008,B,Bachelor,2023,17,4.96,75839.94,female
3920,Steve,Miller,46,dennisjessica@example.org,Surgery,1996,A,Master,2022,33,1.11,49383.05,male
3927,Lori,Adams,46,djohnson@example.net,Emergency,2017,A,Bachelor,2023,24,2.88,58151.67,female
3929,Tyler,Torres,80,regina49@example.com,Oncology,2024,E,PhD,2024,26,3.72,99457.83,male
3943,Philip,Montoya,78,tonyaholmes@example.net,Orthopedics,2011,D,Master,2024,14,1.82,9392.36,male
3966,Cameron,Rodriguez,33,kmurray@example.com,Radiology,1989,B,PhD,2023,16,3.09,30957.2,female
3975,Catherine,Mata,71,thompsonmichelle@example.net,Neurology,1981,E,Bachelor,2022,12,3.56,8944.02,male
3979,Dorothy,Galvan,27,karenbowers@example.com,Neurology,1987,A,Master,2023,20,4.01,52916.15,male
3980,Nicole,Frederick,68,alexismiller@example.org,Cardiology,1990,D,PhD,2021,6,2.28,35051.54,male
3991,William,Taylor,96,keith40@example.org,Oncology,2008,A,Master,2024,15,3.66,42574.83,male
4004,Samantha,Alvarez,40,richard87@example.org,Radiology,2009,D,Bachelor,2021,20,3.08,70372.81,male
4013,Lauren,Sullivan,66,scarter@example.net,Laboratory,2015,B,Master,2021,16,2.35,95635.88,male
4018,Christopher,Moreno,60,vbarnes@example.org,Oncology,2018,D,Bachelor,2024,23,2.79,73227.81,female
4051,Robert,Hoffman,81,kendrawilliams@example.com,ICU,2025,C,PhD,2023,13,2.44,25513.06,female
4060,Stephanie,Malone,63,nheath@example.org,Emergency,1981,A,Master,2024,18,3.16,3110.48,male
4069,Michele,Rich,69,daviscathy@example.com,Radiology,2001,E,Bachelor,2025,32,2.44,3333.87,male
4073,Scott,Thomas,62,michaelhurley@example.org,Radiology,2010,B,Master,2025,20,2.71,57788.63,male
4089,Christine,Vincent,52,sarah47@example.com,Neurology,1986,D,PhD,2024,7,3.4,69294.45,male
4099,James,Washington,62,johnsondarlene@example.com,Radiology,1994,D,Master,2023,4,1.59,29869.44,male
4112,David,Good,87,navarroandrew@example.com,Emergency,2013,D,Bachelor,2021,35,1.06,48509.36,female
4137,Heather,James,86,zwelch@example.org,Oncology,1988,A,PhD,2022,2,4.61,90511.93,male
4138,Ashley,Graves,33,andrewedwards@example.org,ICU,2013,B,PhD,2024,11,1.56,31510.86,male
4139,Brenda,Bradshaw,68,acostasarah@example.org,Emergency,1997,B,Bachelor,2023,19,1.98,82456.51,male
4155,Bruce,Guzman,37,briansimmons@example.org,Oncology,2002,E,Bachelor,2022,35,1.82,85673.83,female
4159,Mark,Bridges,82,brianrowe@example.org,Dermatology,1990,C,Bachelor,2023,39,1.63,79867.41,female
4179,April,Rivera,90,collinsteresa@example.org,ICU,2024,A,Bachelor,2025,11,3.31,44436.04,male
4190,Lindsay,Morgan,46,williamsondavid@example.org,Surgery,2000,D,Master,2024,27,3.41,64387.21,female
4192,Tammy,Jordan,77,usutton@example.net,Orthopedics,2009,A,Bachelor,2024,7,4.78,29935.88,female
4198,Phillip,Morgan,92,heatherpatrick@example.com,Emergency,2008,B,PhD,2024,10,2.36,87476.56,male
4203,Julia,Romero,85,belindamartin@example.com,Neurology,1983,E,Bachelor,2024,17,2.16,48110.99,male
4208,Anna,Curry,30,jacquelinemurray@example.net,Radiology,2010,A,PhD,2021,27,1.2,79558.15,female
4210,Mario,Petty,31,patricia87@example.org,Neurology,2024,D,Master,2022,3,4.88,62876.17,female
4224,Kyle,Parker,68,jasongarza@example.org,Surgery,1986,E,Bachelor,2022,30,2.47,9906.03,female
4234,Michael,Chavez,69,juliahoffman@example.org,Pediatrics,2000,C,PhD,2021,20,1.68,36272.21,female
4249,Sarah,Holland,99,christopher42@example.com,Radiology,2017,E,PhD,2025,23,4.4,76770.46,male
4263,Julie,Fuller,53,destinyrojas@example.org,ICU,1990,A,Bachelor,2025,7,4.11,99142.7,female
4264,Ashley,Kent,65,blankenshipmichael@example.net,Neurology,2019,D,PhD,2021,30,2.52,63783.88,female
4265,Jonathan,Young,23,scott84@example.com,Laboratory,1998,D,Master,2025,21,4.57,45990.63,male
4282,Alexis,Hernandez,58,mary89@example.com,Radiology,2020,E,Master,2024,17,4.93,10143.15,female
4288,Eugene,Hayden,32,patriciasmith@example.com,Oncology,2001,B,Bachelor,2024,7,1.08,2827.54,male
4296,Kimberly,Garcia,27,jamesmyers@example.com,Cardiology,2016,E,Bachelor,2025,20,1.02,86826.69,male
4317,Eric,Cunningham,78,ufisher@example.org,Orthopedics,1987,C,PhD,2022,35,3.84,31101.23,female
4328,Andrew,Sanchez,97,holly73@example.org,Neurology,2016,B,PhD,2022,14,2.49,24117.91,male
4332,Jeffrey,Casey,60,brianhodges@example.net,Emergency,2002,E,PhD,2022,21,2.62,25559.47,male
4344,Amy,Jones,26,ylara@example.com,Pharmacy,1991,E,Master,2024,7,1.22,42592.89,male
4345,Brent,Friedman,79,james94@example.org,Oncology,2016,E,PhD,2024,27,2.21,22289.15,female
4348,Megan,Brown,34,dianeoconnor@example.net,Oncology,1997,E,PhD,2021,8,4.07,44674.44,female
4374,Russell,Diaz,48,woodsjeremy@example.com,Radiology,2023,B,Master,2021,25,1.44,53482.8,male
4388,Jerry,Gonzalez,55,caleb86@example.org,Cardiology,2020,A,PhD,2021,32,4.68,83825.1,male
4390,Michael,Weber,94,johnhuff@example.org,Cardiology,2012,B,Bachelor,2022,31,1.4,31245.24,female
4413,Steven,Clay,26,tsmith@example.com,Laboratory,1981,D,Bachelor,2024,14,1.74,41657.09,female
4414,Alyssa,Mason,75,crawfordhaley@example.org,Radiology,2011,D,Master,2021,14,1.36,21948.47,female
4424,Susan,King,40,pcarter@example.net,Pediatrics,2022,D,Master,2025,20,2.32,57846.02,female
4434,Michael,Myers,98,carl04@example.com,Pharmacy,2002,B,PhD,2023,8,2.98,18921.02,female
4444,Stephanie,Holt,50,eileendaniels@example.net,ICU,2014,B,PhD,2022,19,3.17,30697.82,male
4446,Kevin,Campbell,41,williamsalan@example.net,Cardiology,1992,C,PhD,2022,6,2.9,95867.64,male
4450,Deborah,Mathews,50,aferguson@example.org,Radiology,1996,E,PhD,2025,40,4.68,53475.76,female
4455,David,Sanders,76,hailey26@example.net,Cardiology,1998,A,Master,2023,18,3.09,62279.85,female
4462,Michael,Cole,72,dduffy@example.org,Oncology,1980,D,PhD,2021,25,3.74,41389.84,male
4467,Deanna,Barry,82,wwilliams@example.org,Dermatology,2009,D,Master,2022,10,3.95,39785.29,female
4480,Rachel,Davis,91,ann63@example.net,Radiology,1988,D,Bachelor,2025,36,1.93,72837.97,female
4517,Timothy,Phillips,32,scottstephanie@example.org,Pharmacy,2006,B,PhD,2024,23,3.17,40863.62,female
4524,Alex,Taylor,41,megan85@example.net,ICU,2006,C,PhD,2024,36,1.61,59300.19,male
4530,Glenda,Reyes,93,charles35@example.org,Surgery,2000,A,Bachelor,2024,39,2.14,38004.04,female
4531,Julia,Salazar,81,kelly96@example.org,Dermatology,2011,E,Master,2025,13,3.97,72512.3,female
4557,Samantha,Anderson,52,jason95@example.net,Orthopedics,2017,E,Master,2022,3,2.09,5345.24,female
4569,Charles,Duncan,46,kimberly07@example.org,Radiology,1993,B,PhD,2025,29,1.34,54287.3,male
4577,Michael,Rodriguez,86,ndavis@example.net,Orthopedics,2004,A,PhD,2024,38,4.7,74667.54,female
4582,Ashley,Smith,100,smithandrew@example.org,Pharmacy,1983,C,Master,2023,8,4.42,2663.2,female
4595,Lisa,Simpson,92,istafford@example.org,Oncology,2011,A,Master,2021,25,4.93,59819.98,male
4603,Ashley,Small,29,joshuanelson@example.org,Emergency,1992,A,Bachelor,2022,8,2.84,59091.66,female
4610,Cindy,Sanchez,78,thomassutton@example.com,Pediatrics,2007,C,PhD,2024,38,2.04,70237.67,female
4629,Sherry,Gray,49,ecole@example.net,ICU,1991,B,Master,2025,6,2.69,15048.42,female
4630,Heather,Harper,77,jessica94@example.org,Dermatology,2009,E,PhD,2023,2,2.77,77474.88,female
4631,Jay,Garner,56,nharris@example.org,Surgery,2003,C,PhD,2022,21,4.41,12251.34,male
4652,Natalie,Cox,74,patrickstacey@example.org,Dermatology,2018,B,Bachelor,2024,12,3.29,16614.25,female
4667,Heather,Carlson,77,jason61@example.com,Pediatrics,1983,E,PhD,2021,17,3.17,2384.81,female
4687,Karen,Barnes,44,jefferydiaz@example.com,Neurology,2025,C,Bachelor,2023,27,1.28,93062.82,female
4724,Alexandra,Sosa,60,debbie01@example.org,Radiology,2018,A,PhD,2022,29,1.32,79628.42,female
4728,Jennifer,Anderson,50,hamptonjohn@example.com,ICU,1988,B,PhD,2025,34,2.56,17203.26,male
4734,Anna,Schmidt,47,keith23@example.com,Surgery,2002,E,Bachelor,2024,15,1.64,10585.71,female
4754,Victoria,Hughes,40,mckenziemills@example.com,Oncology,1989,B,PhD,2025,8,3.33,10552.24,male
4763,Wendy,Sanders,49,vlopez@example.com,Surgery,2010,A,Master,2024,21,1.27,6378.94,female
4767,Brenda,Hamilton,46,cassidy09@example.org,Pediatrics,2001,C,PhD,2021,27,4.18,75994.6,male
4782,Jeffery,Werner,88,xhorton@example.org,Orthopedics,2023,B,Bachelor,2022,23,3.1,78433.89,male
4799,Karen,Lee,42,michelle05@example.com,Pharmacy,2018,C,Master,2025,31,4.03,80595.51,female
4803,Morgan,Williams,42,jeffreymaxwell@example.net,Laboratory,2006,C,Bachelor,2023,40,4.87,50543.33,male
4814,Stephanie,Richards,23,amandaclark@example.net,Neurology,1997,B,Bachelor,2024,22,1.49,77067.98,male
4822,Juan,Conway,31,adrianjoyce@example.net,Orthopedics,1982,E,Master,2025,27,2.17,83015.27,female
4833,Jill,Burns,73,ruizsamantha@example.org,Orthopedics,2015,C,Master,2022,40,3.02,80601.54,male
4840,Thomas,Odom,39,mlynch@example.org,Pharmacy,2002,B,PhD,2023,12,4.47,38184.78,female
4841,Joshua,Chapman,93,johnstonrobert@example.net,Laboratory,2023,C,Bachelor,2022,1,3.29,6327.86,female
4846,Paul,Smith,99,atkinsonjoseph@example.org,Cardiology,2019,B,Master,2021,15,4.11,25439.34,male
4850,Marcus,Escobar,71,chelseasmith@example.com,ICU,1989,B,Bachelor,2023,29,3.94,17566.28,female
4859,Deborah,Brown,37,ipotter@example.org,Dermatology,2009,C,Master,2021,28,1.4,82951.34,male
4869,Vanessa,Harris,100,janderson@example.com,Surgery,2001,E,Master,2022,31,3.36,67333.03,female
4896,Anthony,Flores,87,jackthompson@example.com,Radiology,1982,C,Bachelor,2021,16,3.89,78608.71,female
4903,Andrew,Reeves,46,melinda49@example.com,ICU,2004,D,Master,2021,20,2.02,27501.39,male
4910,Albert,Bradley,37,hebertmatthew@example.com,Surgery,2021,A,PhD,2022,16,3.06,56087.21,male
4917,Emily,Boyd,73,charles07@example.net,Orthopedics,1984,D,Master,2024,17,2.3,76602.49,female
4926,Melissa,Evans,59,randall16@example.com,Dermatology,2025,B,PhD,2025,11,2.73,47794.26,female
4967,Christopher,Taylor,83,qhall@example.net,Orthopedics,2009,E,Bachelor,2025,12,3.95,2799.72,male
4982,Carl,Henderson,25,richardreed@example.net,Emergency,1985,D,Bachelor,2024,18,2.93,60900.69,male
4984,Marissa,Lopez,56,allenchristina@example.com,Emergency,1985,B,Master,2025,37,3.05,51436.76,male
5039,Lisa,Lee,33,idorsey@example.com,Oncology,2016,D,PhD,2022,25,2.57,2115.12,male
5042,Diana,Munoz,81,browndeanna@example.com,Orthopedics,1993,D,PhD,2022,29,4.94,43508.11,female
5049,Amy,Boyer,36,taylorjohn@example.org,Surgery,2008,B,Master,2023,20,1.75,92180.87,female
5068,Sydney,Blake,29,wellsamy@example.org,Pediatrics,2010,E,PhD,2025,14,1.27,97950.77,female
5073,Lisa,Barnett,60,ralph08@example.org,Cardiology,2007,D,Bachelor,2023,17,3.49,4652.65,male
5081,Wendy,Hansen,60,sellerstimothy@example.org,Dermatology,2003,E,Master,2025,36,4.13,33633.41,female
5090,Joshua,Wilson,69,luis86@example.net,Pharmacy,2006,C,Bachelor,2021,14,1.31,32078.2,male
5098,Lauren,Fuentes,39,harrygarcia@example.org,Cardiology,2016,C,Bachelor,2021,29,4.31,82919.11,male
5105,Nathan,Manning,99,gcastaneda@example.org,Emergency,2012,B,Bachelor,2021,21,1.48,59535.93,male
5106,Bianca,Rodriguez,40,wbarton@example.org,Laboratory,2003,C,Bachelor,2025,31,1.2,48867.76,female
5109,Sharon,Smith,51,schwartzconnie@example.net,Cardiology,2007,B,Master,2022,40,2.47,24694.1,female
5118,Barbara,Brown,65,rachelwest@example.net,Emergency,2001,E,Bachelor,2021,13,4.6,92301.25,female
5119,Nicole,Simpson,71,jtaylor@example.com,Laboratory,2025,D,PhD,2023,10,1.57,91669.49,female
5127,Matthew,Smith,45,zdavis@example.com,Oncology,1981,E,Bachelor,2025,8,4.23,32543.2,male
5136,William,Bailey,57,kellygrant@example.net,Oncology,2004,B,Bachelor,2024,37,2.54,67969.9,female
5139,Nicole,Bond,27,hubersamantha@example.net,ICU,2001,B,Master,2024,9,1.28,37318.32,male
5168,Angela,Ferguson,41,joe99@example.net,Surgery,1983,A,Master,2023,10,2.55,2432.36,male
5176,Alexis,Chapman,57,wadejason@example.org,Pharmacy,2003,D,Master,2021,36,3.55,39336.98,male
5179,Courtney,Bridges,98,huntlouis@example.com,ICU,2008,E,Bachelor,2024,27,3.43,11755.06,male
